comment_id,operation,scope,remove_code,add_code,labeler_id,label_time,problem,message
f0304c14_69d5b6fb,delete,2,copyright,NULL,7,7/16/2019 15:59,NULL,"In general, I don't think that code removal is something you can copyright.  If nothing in the file was written by you, it doesn't seem like there's anything you can claim copyright on."
f0304c14_7c6a995d,not_enough,0,NULL,NULL,10,7/12/2019 10:11,NULL,But we never need the size?
f0304c14_882e3b30,insert,3,NULL,value,10,7/12/2019 13:06,NULL,value
f0304c14_89e47af0,insert,3,NULL,uint8_t,10,7/15/2019 9:32,NULL,Boot mode is a uint8_t type.
f0304c14_91adc67f,replace,1,2015,2016,11,7/18/2019 3:39,NULL,Update it to 2016.
f0304c14_96181ce4,insert,3,NULL,space,11,7/19/2019 12:20,NULL,", id"
f0304c14_d60aa48e,not_enough,0,NULL,NULL,10,7/19/2019 7:55,NULL,It isn't necessary to set this to NULL.
f0304c14_dc0005a0,replace,1,calling convention,arch_upd and m_config,11,7/17/2019 3:59,NULL,"I know the calling convention is wrong here, but please see my comments in the 2.0 header CL related to arch_upd and m_config."
f0482082_3c20097e,replace,1,uninitialized,sio chip,10,7/15/2019 9:44,NULL,the datasheet says at one location 0x02 and at another 0x01 and at yet another 0x00. not sure which is the correct one. reading that from the real (and at best uninitialized) sio chip would be good
f0592c74_2188ed7b,replace,1,discontinuous ranges,single continuous range,8,7/17/2019 15:35,NULL,"This works great when there is a single continuous range, but what about one or more discontinuous ranges?
I know that's not the case right now, but I'm trying to think futureproof."
f0592c74_408a42fc,replace,1,probe_resource(),new_resource(),10,7/16/2019 6:33,NULL,Why probe this again? Unconditionally using new_resource() will do the probe_resource().
f0592c74_5a7995f0,insert,3,NULL,space,7,7/15/2019 19:04,NULL,"I thought you wanted : "" here?"""
f0592c74_61f78539,insert,3,NULL,dump graphics registers (UNSAFE: may hang system!)\n,7,7/15/2019 17:32,NULL,"Maybe change to something like

dump graphics registers (UNSAFE: may hang system!)\n"""
f0592c74_7d11f344,replace,1,Time,MICROSEC_DELAY,10,7/16/2019 6:39,NULL,Could we be a little more specific with this?  'Time' is pretty generic.  Maybe MICROSEC_DELAY?
f0592c74_832744dc,not_enough,0,NULL,NULL,10,7/19/2019 8:18,NULL,quick question. When set_resources() is called is that a nop? What's the implication there? i.e. if it's not PCI-compliant what is the result of writing to this register in that case?
f0592c74_9a84c2ed,insert,3,NULL,static,10,7/15/2019 9:19,NULL,These don't need to be exposed to the global namespace. Mark them as static.
f0592c74_b528b775,not_enough,0,NULL,NULL,11,7/17/2019 8:07,NULL,It returns non-zero on success.
f0592c74_b7071f85,replace,1,struct cbfsf,struct region_dev *,8,7/16/2019 18:06,NULL,Just pass 'struct region_dev *' as parameter with a return proper return status. That's no reason to pass a pointer to a struct cbfsf to a function which does the cbfs locate.
f0592c74_b748bf26,delete,2,on,NULL,9,7/18/2019 12:01,NULL,on for wifi?
f0592c74_d50d6b57,delete,2,comment,NULL,7,7/18/2019 18:30,NULL,Remove comment.
f0592c74_e0bd56ab,replace,1,PMC_BAR1,PMC_BAR0,10,7/16/2019 6:41,NULL,What about PMC_BAR0 and PMC_BAR1? PMC_BAR0 is at least used all over pmutil.c.
f06daced_343ed0e4,delete,2,if CONFIG_,NULL,7,7/12/2019 12:05,NULL,"When does the if CONFIG_..."" above ever evaluate false?"""
f06daced_e9b641d0,insert,3,NULL,paren,11,7/23/2019 9:59,NULL,missing opening paren
f07531bb_870474bd,replace,1,reset,ACPI,11,7/19/2019 4:55,NULL,Why do you need to take it out of reset here? It should be done by the power resource that you have added in ACPI.
f084cccd_629336c1,delete,2,space,NULL,11,7/18/2019 3:56,NULL,"Keep surrounding style with spaces for alignment, please."
f084cccd_82951acd,replace,1,open,Spelling,11,7/24/2019 15:14,NULL,open*s*
f084cccd_e2318660,delete,2,off,NULL,7,7/19/2019 4:51,NULL,Why is the default *off*?
f0d20ce6_591cf40d,insert,3,NULL,initialize CAR prior,7,7/15/2019 18:30,NULL,"Why are doing this here? Why wouldn't you take over the assembly flow to initialize CAR prior to getting into this C"" code? romcc could be completely unused in that case."""
f0d20ce6_d96b048b,replace,1,// comment styles,/* */,10,7/16/2019 5:59,NULL,"Please don't mix // and /* */ comment styles within a file.

Hint: Just go with /* */"
f0fe8c6e_18f1ed2a,not_enough,0,NULL,NULL,10,7/16/2019 6:50,NULL,The same applies here.
f0fe8c6e_26492e8e,delete,2,.disable_periodic_retraining = 1,NULL,11,7/23/2019 10:03,NULL,"This is odd. May I know why you disable this on Samsung parts?
If I recall correctly in the email before, I only mentioned only micron parts need to disable this feature.
Thanks."
f0fe8c6e_382e7184,insert,3,NULL,"register mmio_size_mb"" = ""512""",9,7/18/2019 8:39,NULL,"Two things:

1st, readability: How would you like

  register mmio_size_mb"" = ""512"""
f0fe8c6e_5b7a4faf,replace,1,complex logic,config->probed,7,7/15/2019 20:09,NULL,If it makes the logic cleaner this property could be written unconditionally and pass config->probed for the value.
f0fe8c6e_7b9ab37c,replace,1,reef's swizzle,baseboard_lpddr4_swizzle,10,7/19/2019 7:17,NULL,This looks the same as reef's swizzle. Just use baseboard_lpddr4_swizzle directly.
f123a7ea_86a9579d,not_enough,0,NULL,NULL,10,7/16/2019 6:43,NULL,This doesn't need to be in here (because depthcharge doesn't care about it).
f171f2b1_d87145dd,replace,1,TODO: ,new table,11,7/17/2019 15:49,NULL,"Instead of adding it like this, could we create a completely new table for Liara?


 /* TODO: Remove when no longer needed */
 static const PSO_ENTRY DDR4LiaraMemoryConfiguration[] = {
        DRAM_TECHNOLOGY(ANY_SOCKET, DDR4_TECHNOLOGY),
        NUMBER_OF_DIMMS_SUPPORTED(ANY_SOCKET, ANY_CHANNEL, DIMMS_PER_CHANNEL),
        NUMBER_OF_CHANNELS_SUPPORTED(ANY_SOCKET, MAX_DRAM_CH),
        MOTHER_BOARD_LAYERS(LAYERS_6),
        MEMCLK_DIS_MAP(ANY_SOCKET, ANY_CHANNEL,
                                0xff, 0xff, 0xff, 0xff, 0x00, 0x00, 0x00, 0x00),
        CKE_TRI_MAP(ANY_SOCKET, ANY_CHANNEL, 0xff, 0xff, 0xff, 0xff),
        ODT_TRI_MAP(ANY_SOCKET, ANY_CHANNEL, 0xff, 0xff, 0xff, 0xff),
        CS_TRI_MAP(ANY_SOCKET, ANY_CHANNEL,
                                0xff, 0xff, 0xff, 0xff, 0x00, 0x00, 0x00, 0x00),
        TBLDRV_CONFIG_TO_OVERRIDE(DIMMS_PER_CHANNEL, ANY_SPEED, VOLT_ANY_,
        ANY_),
        TBLDRV_CONFIG_ENTRY_SLOWACCMODE(1),
        PSO_END
 };"
f2184dd4_d90886e3,delete,2,fsp_find_reserved_memory(),NULL,10,7/16/2019 6:45,NULL,Why would we *always* go down the path of calling fsp_find_reserved_memory() and then save it? That seems like a lot of repetitive actions.
f2c17a64_9e16518b,delete,2,tpm2 return,NULL,11,7/19/2019 12:11,NULL,Are these generic tpm2 return codes?
f339b042_c548cada,replace,1,bits 4..7 ,COMB range,11,7/17/2019 15:37,NULL,"Intention is probably to set COMB range here, so bits 4..7 should be cleared?"
f35efc92_89c47737,delete,2,curly braces,NULL,10,7/12/2019 10:59,NULL,Are the curly braces needed?
f3c7fef6_b566f7fe,insert,3,NULL,changes,11,7/14/2019 13:55,NULL,These changes aren't in the commit description.
f42c0e1e_c0c7881d,insert,3,NULL,XMIT_READ,9,7/24/2019 20:11,NULL,Use macros for bit0 of SMBXMITADD
f4811681_ef91ddb2,delete,2,__attribute__,NULL,9,7/22/2019 15:50,NULL,same as comment for line 40.
f4ddf8c9_0a4a854f,delete,2,Same comment,NULL,10,7/19/2019 6:22,NULL,Same comment as above.
f4ec0e86_4f3da4ef,delete,2,line break,NULL,9,7/18/2019 7:44,NULL,strange line break
f4ec955b_9d8e6208,delete,2,clean-up commit ,NULL,10,7/15/2019 9:26,NULL,"It’d be great if you sent a clean-up commit for the statements before.

```
+ util/lint/checkpatch.pl --no-signoff -q -
WARNING: braces {} are not necessary for single statement blocks
#233: FILE: util/inteltool/inteltool.c:584:
+        if (dump_sgx) {
+                print_sgx();
+        }

total: 0 errors, 1 warnings, 238 lines checked
```"
f4f4c482_e3dd5772,replace,1,format,new comment style,8,7/18/2019 17:59,NULL,"Please use the format below.

```
/*
 * …
```"
f540e450_d4e6a264,insert,3,NULL,LLC,8,7/17/2019 16:18,NULL,LLC
f54301ef_4fa37329,delete,2,default,NULL,7,7/12/2019 13:08,NULL,Simply remove that as default is already 0.
f59fa7d8_e8af02e5,insert,3,NULL,pci_devfn_t,9,7/14/2019 15:27,NULL,pci_devfn_t
f64cbf1a_dce0d779,not_enough,0,NULL,NULL,10,7/16/2019 6:00,NULL,Can simply be removed.
f6646770_c7d6a778,replace,1,conflate the memory,new memory type,7,7/15/2019 17:36,NULL,"We need to be careful not to conflate the memory that needs to be permanently reserved from the OS with the memory that the payload can be placed in. The payload cannot overlap the ramstage or stack, but it is perfectly fine for the kernel to reclaim those areas once they're loaded (unlike actual reserved memory resources like the BL31 on ARM).

If we want to handle both of these cases in bootmem, we'd need to invent a new memory type for the latter and then somehow translate it back into the RAM type at the right time (probably in bootmem_write_memory_table()). (I guess LB_MEM_ACPI is technically already something very similar to this, but it doesn't look like Linux ever actually reclaims that area the way the spec allows it to if I understand it right.)

I can see that some of the existing code already violates this distinction and just gets away with by virtue of only reserving the range after coreboot tables have been written. I guess your stuff will end up getting saved by the same loophole. I don't think that's a great design, though, it's not at all obvious what happens there. I think it would be much better to handle this explicitly with a magic memory type, and to add a check to bootmem_add_range() to ensure that no ranges that don't use this magic type get added after bootmem_write_memory_tables() has run. We want frameworks that fail obviously when someone writes code that won't have the expected effect, not those that explicitly rely on weird ordering interactions like that."
f78f8541_8081f235,delete,2,maximum size,NULL,10,7/12/2019 13:15,NULL,Do we need this maximum size exposed? Is this more informative?
f7e45e83_5e003e1e,insert,3,NULL,struct,10,7/15/2019 16:42,NULL,struct
f8295478_df029735,delete,2,comments,NULL,10,7/15/2019 9:50,NULL,I'm not a fan of comments that state the obvious.
f878ad7d_e9c265c4,replace,1,limted bytes,trimmed_part_number,11,7/17/2019 8:14,NULL,nit: This is larger than it should be now since trimmed_part_number is limted to 19 bytes.
f8a90699_a9bdd19a,replace,1,commit descrpition,gardenia match,11,7/15/2019 3:23,NULL,"I failed to update the commit descrpition in the following CL, but I did reconcile previous comments on the kahlee patch. I'd suggest making gardenia match."
f8c8fcde_15edc08e,delete,2,context line,NULL,7,7/18/2019 9:14,NULL,"this is out of context line, not for h1 for sure :)"
f91a7afc_a5018edc,not_enough,0,NULL,NULL,7,7/15/2019 20:11,NULL,same as above.
f9330ce8_1e687374,replace,1,function,2 functions,10,7/12/2019 17:17,NULL,There's no need for this function. Just call these 2 functions within do_global_reset().
f97512ba_da87e4e6,replace,1,board,OEM,11,7/17/2019 9:02,NULL,Should we name this OEM and not board?
f97f77c6_7f6845cb,delete,2,uint64_t temp = 0;,NULL,11,7/14/2019 14:19,NULL,This initialization is not needed.
f9bda042_a9724e60,replace,1,io_restart,match the spec,7,7/15/2019 19:09,NULL,How about calling this io_restart or something to better match the spec?
f9d344d2_42a452d9,delete,2,not really a point,NULL,11,7/15/2019 4:49,NULL,There's not really a point in assigning to q.
fa180f9b_a0e526f5,not_enough,0,NULL,NULL,11,7/18/2019 4:44,NULL,1?
fa1b9901_00874a62,replace,1,break,Linux kernel coding style,7,7/16/2019 18:41,NULL,"Please use Linux kernel coding style, meaning please put the assignment and `break` in separate lines."
fa1b9901_06e9971a,delete,2,endian,NULL,9,7/24/2019 20:06,NULL,endian
fa1b9901_0e0a1bd3,not_enough,0,NULL,NULL,11,7/19/2019 12:12,NULL,Did you mean winbond.c here?
fa1b9901_26ee1b23,insert,3,NULL,rmodule,7,7/12/2019 11:04,NULL,rmodule
fa1b9901_353167a3,insert,3,NULL,ENV_*?,7,7/12/2019 13:22,NULL,Can you add me directly to the change that introduces ENV_*? I've been wanting this very thing.
fa1b9901_4f732d4e,insert,3,NULL,space,11,7/17/2019 8:40,NULL,No space.
fa1b9901_610085ab,delete,2,spaces,NULL,11,7/15/2019 8:18,NULL,No { } around the one line statements.
fa1b9901_6673b34e,not_enough,0,NULL,NULL,7,7/15/2019 19:16,NULL,"What about leaving that out and just do the following?

    if (did == 0x1408)
            did = 0x0710;"
fa1b9901_668df37a,replace,1,elf,spelling,7,7/18/2019 19:09,NULL,“elf” is spelled differently through out. Some lines above it is “ELF”.
fa1b9901_743a88cf,replace,1,number of lanes,gpu_lvds_num_lanes,7,7/14/2019 7:21,NULL,"is this the number of lanes? Would gpu_lvds_num_lanes"" be more readable?"""
fa1b9901_8ea06b92,delete,2,extern car_migration_func_t _car_migrate_end;extern car_migration_func_t _car_migrate_end;,NULL,11,7/17/2019 10:55,NULL,Remove this please.
fa1b9901_95af13e3,insert,3,NULL,ARRAY_SIZE() macro,10,7/12/2019 10:06,NULL,Don't we have an ARRAY_SIZE() macro for this?
fa1b9901_a11d3d11,insert,3,NULL,on,7,7/15/2019 18:55,NULL,*on* failure like for success?
fa1b9901_baf7b1f4,delete,2,Included,NULL,9,7/16/2019 15:22,NULL,Included twice?
fa1b9901_da485a8a,insert,3,NULL,i915lightup,7,7/15/2019 13:47,NULL,So where is i915lightup defined now?
fa1b9901_fa08c993,replace,1,positive integers,negative return values,7,7/15/2019 19:52,NULL,Any reason you are returning positive integers here? ehci_debug.c is using negative return values for errors.
fa3215e0_6503039e,not_enough,0,NULL,NULL,11,7/17/2019 4:44,NULL,"If I read the comments right, I think you meant for this to be mainboard_read_spd()."
fa69d971_271dcd66,delete,2,dev->chip_info,NULL,10,7/15/2019 6:19,NULL,You already did dev->chip_info above.
fa69d971_364bbd5b,insert,3,NULL,from CMOS,9,7/18/2019 11:59,NULL,"Maybe add `from CMOS` so it is clear why this has been updated?

    Xhci UPDATED from CMOS: …"
fa69d971_471a4170,delete,2,(config == 0),NULL,11,7/17/2019 9:54,NULL,should test for NULL
fa69d971_59778fd4,replace,1,i945,southbridge/,7,7/18/2019 17:50,NULL,"Why in i945? RCBA is part of ICH, so southbridge/ sounds more correct to me?"
fa69d971_5b1a1c70,insert,3,NULL,pci_devfn_t,9,7/21/2019 19:41,NULL,don't we have a pci_devfn_t type for this?
fa69d971_6468a6bb,insert,3,NULL,style,7,7/15/2019 18:59,NULL,style
fa69d971_6c4ba1b1,delete,2,port,NULL,9,7/18/2019 7:14,NULL,"_port"" seems like a leftover from 8259io. Beyond the scope of this patch"
fa69d971_7365d2df,delete,2,extra empty lines,NULL,10,7/18/2019 9:30,NULL,Why add the extra empty lines?
fa69d971_a5921556,delete,2,PCI bus,NULL,10,7/18/2019 5:59,NULL,PCI bus? Probably not.
fa69d971_b0458018,insert,3,NULL,crc uppercase,10,7/15/2019 6:37,NULL,Leave crc uppercase as before?
fa69d971_e49a56c5,replace,1,SERIRQ for #IRQ4,FIXME comment,7,7/18/2019 8:03,NULL,Sharing SERIRQ for #IRQ4 from two superios might not be stable. Maybe just add FIXME comment instead of offering a value we cannot confirm to work.
fa862fa8_f3d3b542,insert,3,NULL,BIOS_INFO,10,7/12/2019 13:19,NULL,Also BIOS_INFO?
fb58e1fc_864c5f50,insert,3,NULL,"printk(BIOS_ERR, ERROR: ...",10,7/19/2019 9:14,NULL,"maybe:
printk(BIOS_ERR, ERROR: ..."
fba3aafb_259bf34d,not_enough,0,NULL,NULL,10,7/12/2019 10:35,NULL,This is already done in line 364
fc4d4bc0_c0255d0e,replace,1,drop cast,consistency,11,7/17/2019 8:14,NULL,"Drop cast and apply some consistency with the naming of these structs:
   AmdInitResume(AmdResumeParamsPtr)"
fcc0bd67_2204e212,delete,2,pullup,NULL,8,7/16/2019 17:53,NULL,rdev_readat()
fd1d99ad_2bb3cc9c,delete,2,break,NULL,7,7/18/2019 8:59,NULL,break is not useful after a goto or return
fd482843_4a24f3aa,delete,2,ERROR,NULL,9,7/24/2019 20:40,NULL,"I am not sure if we really want to add the ERROR:"" prefix here. Not all OEMs would want to put an OEM name in CBI and it is just fine. Adding ""ERROR:"" can get interpreted by userspace scripts as some kind of failure."""
fd733d43_f37f3e4c,delete,2,comment style,NULL,7,7/16/2019 19:52,NULL,Ditto about the comment style.
fdf41ec6_425a0dec,replace,1,"uintptr_t,",(unsigned int)(uintptr_t)fih,7,7/18/2019 7:38,NULL,"`%d` declares a `signed int`, better use `%u` and
`(unsigned int)(uintptr_t)fih`. (Or the macro that
does the right thing for an uintptr_t, if any exists?)"
fdf6dcf7_15a31fb8,replace,1,variables,lowercase,11,7/15/2019 13:38,NULL,"I think, considering that these are essentially used like variables, it would be better to make an exception here and write them lowercase."
ff171a65_35caf6e0,delete,2,space,NULL,11,7/18/2019 3:59,NULL,over
mii.6-8,replace,1,7,8,10,7/18/2019 8:52,NULL,"I think that >> 7 should be >> 8.  Also, remember that this field represents A[32:12] of the memory address space, 4 KB granularity.  So you may actually want << 4.  I'm not sure how you're using this value."
mii5Sy8,replace,1,u32,uint32_t,9,7/21/2019 19:47,NULL,Is a header needed for the `u32`? The longer version uint32_t seems to be used mostly in the rest of the file.
n.mg0ac,delete,2,sanity check,NULL,7,7/15/2019 13:43,NULL,Is this just another sanity check? Why is this needed?
n1d0HM4,insert,3,NULL,appropriate header files,11,7/18/2019 7:19,NULL,This doesn't belong here. We should be including the appropriate  header files.
n2klAcE,insert,3,NULL,defines,9,7/21/2019 19:50,NULL,Thanks for using the defines. It increases the size of the patch set though and distracts from the real changes. Please split such things up!
n6z9R3A,delete,2,Whitespace,NULL,7,7/12/2019 11:54,NULL,oh darn. Whitespace. :-( Sorry I did not see this before.
n8w745s,insert,3,NULL,Nehalem rework,1,6/27/2019 11:05,NULL,This needs some Nehalem rework
ngRItlo,delete,2,also,NULL,8,7/18/2019 17:53,NULL,One »also« too much.
niRLsls,delete,2,Whitespace,NULL,10,7/19/2019 7:27,NULL,Whitespace. Please use tabs all the way.
nSgaYxg,not_enough,0,NULL,NULL,10,7/12/2019 13:47,NULL,Which device is that? Shouldn't dev already point to the device the driver is associated with?
ny.qZHE,replace,1,put '\0',ecfw[i] = '\0,9,7/18/2019 7:41,NULL,"Before there was `ecfw[i] = '\0';` in the code (on the left). Should not the new function also just put '\0' at the end? Then the memset should also be unneeded, right?"
